"theta_Claridad","theta_Satisfaccion","theta_Inseguridad","theta_Expectativas"
0.928657498409902,0.732898971595017,-0.115289471596724,0.181747683730104
-1.67672818298941,-1.29381540707557,0.964464551879399,-0.774420895964872
0.0122386166123725,0.751086394732104,-0.115289471596724,-0.371286550406096
-1.12626322052046,0.540017980301085,-0.228870718623193,-0.359760922762985
0.342537748679952,0.540017980301085,-0.191189837951434,0.954763611885198
-1.00656701412142,0.540017980301085,0.385947409702007,0.806482028931486
1.29150970994351,-1.29381540707557,1.15707196695435,0.977159854712392
-0.0485017694758349,-1.29381540707557,-0.0636313520815403,-0.736160963988132
-1.67460000276505,-1.29381540707557,0.964464551879399,0.812283987808713
-0.0950809669619096,0.540017980301085,-0.475872683712981,-0.359760922762985
-0.42211342010635,-1.29381540707557,0.385947409702007,1.08417964667743
-0.114011678939566,0.540017980301085,0.81999947400064,-0.642010539579873
-0.186308628902904,-0.612010194476037,-0.115289471596724,-1.37889779933285
1.33609186516108,0.540017980301085,0.915979313358455,0.181747683730104
-1.75104261554318,0.732898971595018,-0.747206210295102,-1.5127631793746
1.39042863611898,0.540017980301085,-1.98400265242495,0.296008079464971
1.02402009107959,0.540017980301085,0.298956274231578,-0.224966581578476
1.67589029965358,0.540017980301085,0.210823717293807,0.954763611885199
-0.0819995642061866,-1.29381540707557,-0.35939425009595,-0.770899142459228
1.87948719616754,0.540017980301085,-1.62932101349853,-0.53386120660749
-1.88773984044279,0.751086394732104,0.718674493868145,0.181747683730104
1.29150970994351,0.540017980301085,-1.07691624252021,0.928443385094091
-0.570185831171845,0.751086394732104,-0.518706704164893,-0.259859234341966
1.76594142862518,0.540017980301085,-0.28759887074809,1.08417964667743
0.557238923250634,0.732898971595017,-0.372114655640372,-0.770899142459229
1.67619344091708,-1.29381540707557,-0.0672164643707328,-0.150167199460714
-0.975131027027254,-1.29381540707557,-0.753866984593192,-0.653374167793786
0.264876685185639,0.732898971595017,-0.61204734518644,0.977159854712391
0.0939418711349419,0.732898971595017,-0.348077015726683,0.181747683730104
-1.38583350392619,0.978681320994617,-0.28347139284774,0.227915880801525
0.578188199614872,0.732898971595017,-0.456787689553514,-0.661823132117601
1.37219669108461,0.540017980301085,-0.303458845471743,-0.369306378001571
-0.0564860305430608,-0.612010194476037,-0.178241609474438,-0.80247054771507
0.433052145496237,0.540017980301085,-0.295012670072633,0.938472597133165
1.00759819366722,0.732898971595018,-0.187324939004837,-1.47177240514689
0.345081563050895,-1.29381540707557,-0.475872683712981,0.977159854712392
0.444243910194333,0.540017980301085,-0.115289471596724,0.261321467211189
-1.88773984044279,-0.515052579747358,-0.379628578204204,0.39155546409728
0.106641551254487,0.978681320994617,-1.51022448436947,-0.794640019530361
0.407789711646914,-0.612010194476037,0.915979313358455,1.12385520706388
-1.36105954788563,0.540017980301085,0.964464551879399,-1.19559243591057
0.394442102275695,-0.515052579747358,-0.475872683712981,-0.0576434776068963
0.0967594286308764,-0.612010194476037,-0.604481118269375,0.993561855357681
-1.12041592905962,0.540017980301085,0.995883393516481,0.39155546409728
0.397159817940105,-1.14537268949602,-0.477151181316476,-0.645103706497291
-0.269657453041,0.540017980301085,-0.136349101857304,0.261321467211189
0.446936119297516,0.540017980301085,-0.136349101857304,0.296008079464971
-0.619177347929594,0.540017980301085,0.259161739386123,0.793166136631243
0.810627578282478,0.978681320994617,-0.115289471596724,-0.898622468918534
0.592949706643276,-1.13327380087719,-0.437895668390964,0.938472597133165
-0.463773196970585,0.732898971595018,0.636231698274553,-1.33941518199897
0.645722360324684,0.540017980301085,-0.0082305039213767,-0.653374167793786
